UF,Município,Tipo Unidade,Tipo Estabelecimento,Natureza Jurídica,Status Unidade,Conexão Internet,NU_LATITUDE,NU_LONGITUDE
PB,cajazeiras,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-688885026497744,-38541154
PB,pedras de fogo,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-73650205494406,-35152816
PB,pedras de fogo,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-739858416292542,-35109515
PB,pedras de fogo,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-7400919529512,-35116703
PB,pedras de fogo,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-728108179712436,-35125007
PB,pedras de fogo,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-74012812708387,-34976692
PB,pedras de fogo,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-739802558821973,-35113291
PB,pedras de fogo,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-730236593633478,-35175819
PB,pedras de fogo,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-740305273511046,-35115686
PB,pedras de fogo,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-725945607707409,-35117797
PB,pedras de fogo,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-729027666937838,-35166549
PB,pedras de fogo,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-739940872429382,-35107873
PB,pedras de fogo,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-740258992080722,-35102326
PB,lagoa de dentro,71,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-6673,-35379
PB,baia da traicao,72,UNIDADE BASICA DE SAUDE,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,Habilitada,Não Conectada,-671780109971046,-3493927
PB,baia da traicao,72,UNIDADE BASICA DE SAUDE,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,Habilitada,Não Conectada,-66567987,-3496913
PB,marcacao,72,UNIDADE BASICA DE SAUDE,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,Habilitada,Não Conectada,-674759259484257,-35002235
PB,baia da traicao,72,UNIDADE BASICA DE SAUDE,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,Habilitada,Não Conectada,-6618402,-34975482
PB,baia da traicao,72,UNIDADE BASICA DE SAUDE,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,Habilitada,Não Conectada,-6685037,-34970978
PB,rio tinto,72,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-679956201790887,-3507883
PB,baia da traicao,72,UNIDADE BASICA DE SAUDE,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,Habilitada,Não Conectada,-6690037,-34949521
PB,baia da traicao,72,UNIDADE BASICA DE SAUDE,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,Habilitada,Não Conectada,-6668758,-34990708
PB,marcacao,72,UNIDADE BASICA DE SAUDE,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,Habilitada,Não Conectada,-672034435555034,-34957406
PB,baia da traicao,72,UNIDADE BASICA DE SAUDE,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,Habilitada,Não Conectada,-6649382,-34981003
PB,baia da traicao,72,UNIDADE BASICA DE SAUDE,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,Habilitada,Não Conectada,-6621499,-34979534
PB,baia da traicao,72,UNIDADE BASICA DE SAUDE,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,Habilitada,Não Conectada,-66649,-35021932
PB,baia da traicao,72,UNIDADE BASICA DE SAUDE,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,Habilitada,Não Conectada,-667915,-34993662
PB,baia da traicao,72,UNIDADE BASICA DE SAUDE,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL,Habilitada,Não Conectada,-6688,-34936
PB,alagoinha,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-69512412,-3554765
PB,alagoinha,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-69469013,-35546503
PB,alagoinha,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-695,-35545
PB,alagoinha,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-69589795,-35536053
PB,alagoinha,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-69511199,-3555004
PB,alagoinha,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-69482187,-35544695
PB,alagoinha,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-695389,-35540964
PB,araruna,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-6558,-35742
PB,aroeiras,74,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-7545,-35708
PB,aroeiras,74,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-75190122264877,-35613963
PB,barauna,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-6588715,-3626209
PB,barra de santana,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-75219268,-35993998
PB,barra de santana,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-752,-360
PB,belem do brejo do cruz,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-6189,-37536
PB,belem do brejo do cruz,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-6187619,-37540539
PB,brejo do cruz,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-636562888800184,-37437629
PB,brejo dos santos,71,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-637625947844716,-37823406
PB,brejo dos santos,71,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-637420161805076,-37829167
PB,cachoeira dos indios,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-692352989260689,-38677067
PB,cajazeirinhas,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-6961,-37806
PB,campina grande,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-7271267,-35935933
PB,campina grande,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-7177486,-35981495
PB,catingueira,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-7126,-37609
PB,caturite,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-742,-36027
PB,condado,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-691,-37601
PB,condado,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-690766023113447,-37600922
PB,condado,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-691413596946121,-37604634
PB,condado,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-690540222257485,-37598476
PB,coremas,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-7014,-37946
PB,desterro,74,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-72885667,-37086426
PB,duas estradas,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-6685,-35418
PB,gurinhem,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-711828879555503,-35425543
PB,gurinhem,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-71676629430712,-35435028
PB,gurinhem,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-711920436292614,-35424599
PB,gurinhem,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-713291636248269,-3537117
PB,gurinhem,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-71209716157072,-35427861
PB,imaculada,74,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-7384843,-37511476
PB,imaculada,74,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-7378502,-3762484
PB,jacarau,39,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-6612,-35293
PB,jacarau,71,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-661004409320764,-35292221
PB,jacarau,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-661012136020138,-35291993
PB,jacarau,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-658045794158365,-35285081
PB,jacarau,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-66168372,-35293187
PB,jerico,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-651928704354426,-37831887
PB,jerico,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-6554,-37809
PB,jerico,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-65017892,-37764912
PB,joao pessoa,2,UNIDADE BASICA DE SAUDE,ORGAO PUBLICO DO PODER EXECUTIVO MUNICIPAL,Habilitada,Não Conectada,-71767491,-34917238
PB,joao pessoa,2,UNIDADE BASICA DE SAUDE,ORGAO PUBLICO DO PODER EXECUTIVO MUNICIPAL,Habilitada,Não Conectada,-714836316198865,-34906708
PB,joao pessoa,2,UNIDADE BASICA DE SAUDE,ORGAO PUBLICO DO PODER EXECUTIVO MUNICIPAL,Habilitada,Não Conectada,-7115,-34863
PB,joao pessoa,2,UNIDADE BASICA DE SAUDE,ORGAO PUBLICO DO PODER EXECUTIVO MUNICIPAL,Habilitada,Não Conectada,-720376932688382,-34874553
PB,joao pessoa,2,UNIDADE BASICA DE SAUDE,ORGAO PUBLICO DO PODER EXECUTIVO MUNICIPAL,Habilitada,Não Conectada,-712116324511762,-34835071
PB,joao pessoa,2,UNIDADE BASICA DE SAUDE,ORGAO PUBLICO DO PODER EXECUTIVO MUNICIPAL,Habilitada,Não Conectada,-71519759,-34874831
PB,juazeirinho,71,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-706872833019722,-3657664
PB,juazeirinho,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-702101537097154,-36561282
PB,juazeirinho,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-704160356667058,-36530823
PB,juazeirinho,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-702103932983637,-36561325
PB,juazeirinho,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-706454392672823,-36575256
PB,juazeirinho,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-666168771734428,-37556408
PB,juazeirinho,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-706902911600988,-36575275
PB,juazeirinho,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-706534247993334,-36584858
PB,lagoa seca,71,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-71767749,-35852766
PB,lagoa seca,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-717639,-3585229
PB,lagoa seca,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-717666,-3585338
PB,logradouro,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-66169532,-35440795
PB,manaira,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-770316,-38156894
PB,manaira,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-7690566,-38238631
PB,mari,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-7033126,-35336699
PB,monteiro,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-781542571125398,-37183227
PB,monteiro,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-786788803329177,-37109327
PB,monteiro,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-784093495995885,-37020492
PB,monteiro,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-793411541782838,-37087097
PB,monteiro,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-782903083821587,-37168464
PB,monteiro,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-784586656778885,-37110271
PB,monteiro,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-793037500174061,-37081947
PB,monteiro,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-786916337194328,-37242622
PB,monteiro,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-791575304898007,-37094306
PB,monteiro,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-788004610211498,-37202453
PB,monteiro,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-793003496222749,-37245712
PB,monteiro,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-79249343358042,-37266311
PB,monteiro,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-795689721670273,-37138595
PB,monteiro,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-788021614250493,-37168807
PB,monteiro,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-80211554565639,-36916809
PB,monteiro,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-791745330272159,-37161254
PB,monteiro,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-784076490347361,-37082805
PB,monteiro,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-784739705487918,-37191295
PB,monteiro,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-80655183200389,-37104692
PB,olivedos,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-708070637482901,-36241149
PB,patos,74,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-701779954769576,-37283453
PB,patos,74,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-703523074714182,-37284749
PB,patos,74,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-705137292366681,-37273998
PB,paulista,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-65917167,-37623952
PB,paulista,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-66010859,-37627085
PB,paulista,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-66605581376752,-37554616
PB,paulista,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-65532256,-37541527
PB,pedra lavrada,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-6757,-3648
PB,pianco,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-7194998,-38047751
PB,pianco,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-7290013,-37955085
PB,pianco,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-719872,-3792463
PB,pianco,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-7227333,-37939488
PB,pitimbu,71,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-74782828387385,-3481415
PB,pitimbu,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-747247468174422,-3481106
PB,poco dantas,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-634737404102042,-38530426
PB,poco dantas,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-637364716720542,-3850708
PB,puxinana,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-715267454627029,-35959625
PB,puxinana,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-714581889390136,-35959249
PB,rio tinto,72,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-679815577050187,-35074946
PB,santana dos garrotes,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-7384,-37986
PB,santarem,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-648787263206782,-38490235
PB,sao bento,74,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-65026026,-37449461
PB,sao jose de caiana,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-7249,-38301
PB,sao jose de espinharas,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-681317683669526,-37388019
PB,sao jose de espinharas,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-684865025117915,-3732532
PB,sao jose do sabugi,74,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-6776,-36799
PB,sao mamede,74,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-692940898746839,-37102224
PB,sao mamede,74,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-6927,-37096
PB,sao miguel de taipu,39,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-725,-3521
PB,sao miguel de taipu,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-720896364109466,-35166978
PB,sao miguel de taipu,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-729351185732598,-35213069
PB,sao miguel de taipu,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-72488093,-35208892
PB,sao sebastiao de lagoa de roca,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-708298482990218,-3583502
PB,serido,36,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-6934,-36402
PB,sobrado,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-71445756,-35238195
PB,solanea,77,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-675508212800726,-35669962
PB,sossego,71,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-67664548,-36246252
PB,sossego,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-6685826,-36212722
PB,tavares,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-764005022246734,-37868113
PB,teixeira,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-7223,-37254
PB,uirauna,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-6518,-38412
PB,alhandra,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-735035794757639,-34955213
PB,picui,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-6555,-36349
PB,picui,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-6536931,-36341242
PB,cuitegi,71,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-689481500103516,-35522575
PB,riachao,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-656348987159258,-35684709
PB,sape,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-7095,-35233
PB,riachao do poco,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-7142,-35291
PB,bayeux,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-7125,-34932
PB,bayeux,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-712416542875922,-34930322
PB,bayeux,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-712460191481493,-34917176
PB,agua branca,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-749974894563087,-37645522
PB,alagoa grande,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-7089,-35635
PB,alagoa grande,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-703712122635438,-35635965
PB,alcantil,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-774403406101812,-36055991
PB,arara,71,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-68348825,-35764226
PB,arara,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-682822939061527,-35759725
PB,arara,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-684257841200557,-3579174
PB,arara,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-682536379579172,-35734491
PB,arara,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-682992583596966,-35761916
PB,assuncao,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-707058291802198,-36723269
PB,assuncao,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-70745234,-36731141
PB,bananeiras,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-675,-35633
PB,barauna,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-6594191,-36243261
PB,bayeux,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-71294926,-34929247
PB,bayeux,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-715063063583277,-34917297
PB,bayeux,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-713457710475072,-34923305
PB,bayeux,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-713376802593682,-34926803
PB,bayeux,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-714611696788267,-34939098
PB,bayeux,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-714271039651249,-34939956
PB,bayeux,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-713674883554805,-34922018
PB,bayeux,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-71482934,-34926729
PB,bayeux,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-71479128,-34924827
PB,bayeux,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-71362325,-34932813
PB,bayeux,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-71366657,-34933304
PB,bayeux,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-71223183429233,-34906758
PB,bayeux,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-712225446662295,-34906713
PB,bayeux,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-71304283,-34922049
PB,bayeux,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-7130875,-34923743
PB,bayeux,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-71261356,-34929871
PB,bayeux,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-712175942499353,-34915323
PB,bayeux,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-712797668321408,-34937961
PB,boa ventura,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-745779438037328,-38115005
PB,boqueirao,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-748214426298288,-36129559
PB,boqueirao,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-747728290512813,-36137895
PB,boqueirao,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-748428239228487,-36134827
PB,boqueirao,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-747981464748624,-36128379
PB,boqueirao,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-747470859742308,-36129677
PB,boqueirao,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-745473060317008,-36206474
PB,boqueirao,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-758602815410319,-36170382
PB,boqueirao,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-749140941423725,-36089057
PB,cachoeira dos indios,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-692492511921477,-38672851
PB,cachoeira dos indios,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-693434545343283,-38689411
PB,cachoeira dos indios,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-694789783665541,-38654623
PB,cacimbas,74,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-72097985,-37057427
PB,cacimbas,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-7211,-37058
PB,cacimbas,50,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-72117386,-37058969
PB,caicara,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-6554,-35411
PB,caicara,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-6494714804369,-3529202
PB,casserengue,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-644577,-3552133
PB,casserengue,1,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-6807061,-35837532
PB,cruz do espirito santo,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-713896313869034,-35085096
PB,cruz do espirito santo,2,UNIDADE BASICA DE SAUDE,MUNICIPIO,Habilitada,Não Conectada,-7156783,-35176105
